Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2022-01-01 11:00:00,46871.09,47007.73,46756.77,46758.87,732.88793,1641038399999,34373032.6824355,27081,331.45687,15546269.3269553,0
2022-01-01 12:00:00,46758.87,47150.48,46756.3,47074.05,582.15009,1641041999999,27355387.028293,25608,305.54991,14358610.1021682,0
2022-01-01 13:00:00,47074.05,47199.67,46935.09,47023.24,454.14412,1641045599999,21373423.4608165,23077,216.57778,10194176.5610146,0
2022-01-01 14:00:00,47023.24,47100,46850.18,46926.22,503.6622,1641049199999,23656850.5083971,23020,201.28873,9453983.6681608,0
2022-01-01 15:00:00,46920.01,47491.14,46871.69,47219.04,1515.95305,1641052799999,71605243.7145931,37411,827.63725,39088771.9355186,0
2022-01-01 16:00:00,47219.04,47527.24,47186.07,47268.62,1049.57919,1641056399999,49727146.241104,36116,499.3152,23655863.8397311,0
2022-01-01 17:00:00,47268.61,47954.63,47238.81,47754.48,1320.66577,1641059999999,62917380.6519855,50007,665.48923,31698926.8424552,0
2022-01-01 18:00:00,47754.47,47844.97,47420,47560.55,860.76025,1641063599999,40986790.5852016,33471,439.80569,20940504.6674265,0
2022-01-01 19:00:00,47560.54,47611.84,47292.72,47329.78,830.6716,1641067199999,39371494.0751019,34902,446.07002,21139553.6046972,0
2022-01-01 20:00:00,47329.79,47559.03,47250.18,47391.82,717.20792,1641070799999,33997955.140303,26745,418.61643,19840986.4946391,0
2022-01-01 21:00:00,47391.82,47573.05,47268.79,47319.67,809.21927,1641074399999,38367198.6185877,26162,468.13641,22196355.2227278,0
2022-01-01 22:00:00,47319.66,47490.98,47222.22,47440.74,466.47861,1641077999999,22096653.53843,26369,229.44448,10868452.0160555,0
2022-01-01 23:00:00,47440.74,47814,47277.77,47722.65,746.28954,1641081599999,35498428.5247211,32737,396.53643,18865191.3206473,0
2022-01-02 00:00:00,47722.66,47750,47381.12,47625.3,1082.50817,1641085199999,51510548.660154,32921,544.81807,25926023.5872313,0
2022-01-02 01:00:00,47625.29,47641.83,47315.38,47377.97,465.7536,1641088799999,22096206.48265,24393,232.39924,11024506.7934098,0
2022-01-02 02:00:00,47377.97,47449.56,47275.5,47370.5,452.39245,1641092399999,21431205.7744405,25513,215.80473,10223953.1707854,0
2022-01-02 03:00:00,47370.49,47467.11,47269.47,47329.47,387.25302,1641095999999,18338323.3243754,18986,183.63779,8697281.4324256,0
2022-01-02 04:00:00,47329.47,47415.73,46770.23,46910.3,1259.6882,1641099599999,59314365.8658618,36223,585.93599,27590671.9754769,0
2022-01-02 05:00:00,46910.3,47089.63,46832.08,47081.28,686.20377,1641103199999,32222910.711241,24054,356.83931,16758172.439759,0
2022-01-02 06:00:00,47081.28,47244,47011.24,47122.61,528.20197,1641106799999,24892334.120441,19779,299.01836,14091987.1314646,0
2022-01-02 07:00:00,47122.6,47300,47087.62,47173.45,544.37433,1641110399999,25684083.1452843,20702,262.37642,12379787.6695086,0
2022-01-02 08:00:00,47173.44,47247.12,46970.05,47222.4,578.28603,1641113999999,27254939.7970782,28390,260.24477,12266444.6361014,0
2022-01-02 09:00:00,47222.4,47499.45,47144.12,47273.24,792.44368,1641117599999,37508111.2813318,30399,404.80037,19159875.1128442,0
2022-01-02 10:00:00,47273.23,47348.34,47140.3,47188.89,390.08901,1641121199999,18437661.8091785,21618,196.35263,9280986.3968033,0
2022-01-02 11:00:00,47188.88,47400,47159.57,47235.5,359.02993,1641124799999,16973153.6537593,21474,188.87582,8929688.9012358,0
2022-01-02 12:00:00,47238.89,47447,47013.5,47292.95,798.05773,1641128399999,37687789.8911528,32247,361.76746,17083929.3108668,0
2022-01-02 13:00:00,47289.67,47300.86,47090,47137.35,580.44121,1641131999999,27379356.5890747,25806,312.89363,14757715.077589,0
2022-01-02 14:00:00,47137.35,47202.39,47020,47112.55,617.66611,1641135599999,29105931.9414711,31910,329.04034,15505563.2131016,0
2022-01-02 15:00:00,47112.54,47390,47071.27,47340.47,784.16369,1641139199999,37034369.0457993,35285,397.31623,18768284.2179314,0
2022-01-02 16:00:00,47340.47,47886,47273.64,47792.3,1367.5695,1641142799999,65059041.5703051,46452,789.72096,37572637.6605326,0
2022-01-02 17:00:00,47792.29,47990,47317.46,47401.14,1440.59237,1641146399999,68642927.2657506,49654,660.58946,31482759.0605958,0
2022-01-02 18:00:00,47401.14,47401.14,46654,47058.12,1852.33799,1641149999999,87074188.162964,54581,901.09659,42355862.108136,0
2022-01-02 19:00:00,47056.43,47217.1,46851.51,46907.68,937.38607,1641153599999,44050432.7009168,31283,436.68329,20523561.8287665,0
2022-01-02 20:00:00,46907.67,47050,46815.17,47007.14,570.22257,1641157199999,26773711.7131363,25337,249.03083,11693858.3398852,0
2022-01-02 21:00:00,47007.14,47187.98,46913.27,47018.03,432.59568,1641160799999,20353215.0017813,21711,216.58568,10190204.4416463,0
2022-01-02 22:00:00,47017.98,47398.99,47014.84,47255.38,683.72196,1641164399999,32298092.8331728,26913,405.25006,19145211.8850308,0
2022-01-02 23:00:00,47255.39,47469.34,47255.38,47286.18,749.48136,1641167999999,35488094.2220376,23993,375.39151,17773425.8908187,0
2022-01-03 00:00:00,47286.18,47289.11,47050,47050.08,734.11794,1641171599999,34631424.4858381,29032,381.19435,17983193.0464895,0
